date,ticker,open,high,low,close
2023/9/17,XLM,0.118771,0.119466,0.115165,0.116078
2023/10/17,XLM,0.107294,0.107859,0.10318,0.103228
2023/11/17,XLM,0.118613,0.120414,0.114307,0.11794
2023/12/17,XLM,0.1244,0.125001,0.122375,0.122574
2024/1/17,XLM,0.118881,0.119297,0.116789,0.118481
2024/2/17,XLM,0.114787,0.115964,0.113034,0.113125
2024/3/17,XLM,0.129324,0.133104,0.124123,0.131929
2024/4/17,XLM,0.109922,0.110039,0.104699,0.107888
2024/5/17,XLM,0.10632,0.109836,0.106085,0.108937
2024/6/17,XLM,0.0989907,0.0993894,0.0952019,0.0970753
2024/7/17,XLM,0.106327,0.112441,0.105888,0.10896
2024/8/17,XLM,0.0950065,0.0963987,0.0945027,0.0955686
2024/9/17,XLM,0.0943706,0.0964026,0.0940215,0.0950986
2024/10/17,XLM,0.09501,0.096791,0.093989,0.0948458
2024/11/17,XLM,0.214475,0.225686,0.189191,0.198206
2025/2/17,XLM,0.345268,0.348617,0.330517,0.3349
2015/1/21,XRP,0.01748,0.0175,0.01523,0.01523
2015/2/21,XRP,0.01307,0.0141,0.01307,0.01307
2015/3/21,XRP,0.007515,0.01019,0.0075,0.01011
2015/4/21,XRP,0.003565,0.003565,0.003565,0.003565
2015/5/21,XRP,0.005006,0.005006,0.005002,0.005002
2015/6/21,XRP,0.0141,0.01497,0.01,0.01
2015/7/21,XRP,0.008444,0.008444,0.0071,0.008438
2015/8/21,XRP,0.00875,0.00875,0.007778,0.007969
2015/9/21,XRP,0.0075,0.0077,0.0075,0.0076
2015/10/21,XRP,0.0048,0.0048,0.0046,0.0046
2015/11/21,XRP,0.004267,0.004273,0.004058,0.004058
2015/12/21,XRP,0.005,0.005108,0.0048,0.005108
2016/1/21,XRP,0.005433,0.005616,0.005241,0.005241
2016/2/21,XRP,0.007896,0.0084,0.007896,0.008312
2016/3/21,XRP,0.00778,0.008128,0.00778,0.00792
2016/4/21,XRP,0.006951,0.00776,0.006951,0.0073
2016/5/21,XRP,0.006095,0.006095,0.005724,0.00595
2016/6/21,XRP,0.00649,0.006587,0.005803,0.005804
2016/7/21,XRP,0.0064,0.006492,0.0064,0.006492
2016/8/21,XRP,0.006204,0.006204,0.005907,0.00604
2016/9/21,XRP,0.006825,0.00715,0.006643,0.006805
2016/10/21,XRP,0.0092,0.0093,0.008662,0.009098
2016/11/21,XRP,0.00765,0.007656,0.0074,0.0074
2016/12/21,XRP,0.006538,0.006582,0.00627,0.006559
2017/1/21,XRP,0.0066,0.00684,0.00652,0.00684
2017/2/21,XRP,0.00596,0.00596,0.00571,0.00585
2017/3/21,XRP,0.0069,0.00705,0.00663,0.00682
2017/4/21,XRP,0.02999,0.0347,0.02945,0.03355
2017/5/21,XRP,0.3449,0.36,0.319,0.324
2017/6/21,XRP,0.308,0.3126,0.2542,0.2726
2017/7/21,XRP,0.1925,0.1936,0.1828,0.1835
2017/8/21,XRP,0.1587,0.2081,0.1523,0.1958
2017/9/21,XRP,0.1817,0.1831,0.1703,0.171
2017/10/21,XRP,0.2081,0.2107,0.1971,0.2097
2017/11/21,XRP,0.2409,0.2444,0.2292,0.2318
2017/12/21,XRP,0.7144,1.13,0.7128,1.12
2018/1/21,XRP,1.57,1.57,1.31,1.37
2018/2/21,XRP,1.02,1.04,0.9397,0.955
2018/3/21,XRP,0.7045,0.7085,0.6621,0.6708
2018/4/21,XRP,0.927,0.9333,0.807,0.8463
2018/5/21,XRP,0.7001,0.7021,0.6695,0.6746
2018/6/21,XRP,0.5381,0.5483,0.5307,0.5323
2018/7/21,XRP,0.4345,0.4588,0.4337,0.4559
2018/8/21,XRP,0.3368,0.3373,0.3135,0.333
2018/9/21,XRP,0.4426,0.7784,0.4278,0.5465
2018/10/21,XRP,0.4652,0.4695,0.4626,0.4641
2018/11/21,XRP,0.4308,0.4631,0.4142,0.4434
2018/12/21,XRP,0.3784,0.3898,0.3548,0.3621
2019/1/21,XRP,0.3213,0.3244,0.3165,0.3189
2019/2/21,XRP,0.3298,0.3346,0.3187,0.3204
2019/3/21,XRP,0.3192,0.3209,0.3051,0.3115
2019/4/21,XRP,0.325,0.3304,0.3178,0.3204
2019/5/21,XRP,0.4,0.4083,0.3881,0.4
2019/6/21,XRP,0.4303,0.4497,0.4294,0.4407
2019/7/21,XRP,0.3397,0.3404,0.3212,0.3288
2019/8/21,XRP,0.2741,0.2751,0.2582,0.2638
2019/9/21,XRP,0.2902,0.2975,0.2866,0.2889
2019/10/21,XRP,0.2952,0.2962,0.2891,0.2932
2019/11/21,XRP,0.2502,0.2533,0.2356,0.2431
2019/12/21,XRP,0.196,0.1983,0.1906,0.1918
2020/1/21,XRP,0.2338,0.2414,0.2303,0.2374
2020/2/21,XRP,0.2739,0.2794,0.2689,0.273
2020/3/21,XRP,0.155,0.1619,0.1519,0.1577
2020/4/21,XRP,0.1811,0.1867,0.1811,0.185
2020/5/21,XRP,0.202,0.203,0.1897,0.1943
2020/6/21,XRP,0.1879,0.1888,0.186,0.1872
2020/7/21,XRP,0.1952,0.2009,0.1941,0.1989
2020/8/21,XRP,0.2913,0.2959,0.2782,0.2793
2020/9/21,XRP,0.2457,0.2479,0.2295,0.2337
2020/10/21,XRP,0.244,0.2558,0.243,0.2538
2020/11/21,XRP,0.323,0.4491,0.3228,0.4486
2020/12/21,XRP,0.5666,0.5693,0.4997,0.527
2021/1/21,XRP,0.2923,0.3078,0.2602,0.2681
2021/2/21,XRP,0.5016,0.558,0.4996,0.5403
2021/3/21,XRP,0.5359,0.5451,0.4961,0.5214
2021/4/21,XRP,1.408,1.463,1.286,1.334
2021/5/21,XRP,1.205,1.217,0.8707,0.9822
2021/6/21,XRP,0.7713,0.7796,0.6242,0.6242
2021/7/21,XRP,0.5316,0.5839,0.5199,0.5615
2021/8/21,XRP,1.269,1.282,1.206,1.225
2021/9/21,XRP,0.9274,0.9588,0.8597,0.9023
2021/10/21,XRP,1.139,1.164,1.091,1.1
2021/11/21,XRP,1.097,1.099,1.066,1.071
2021/12/21,XRP,0.869148,0.961284,0.853156,0.957283
2022/1/21,XRP,0.733647,0.734147,0.611322,0.63389
2022/2/21,XRP,0.791295,0.802121,0.711284,0.726763
2022/3/21,XRP,0.809724,0.855242,0.787915,0.836635
2022/4/21,XRP,0.754151,0.768654,0.731746,0.735874
2022/5/21,XRP,0.410107,0.417615,0.402716,0.411764
2022/6/21,XRP,0.319049,0.33713,0.317319,0.328538
2022/7/21,XRP,0.366018,0.36827,0.348693,0.367092
2022/8/21,XRP,0.337693,0.34849,0.335473,0.347093
2022/9/21,XRP,0.408404,0.432943,0.383338,0.3903
2022/10/21,XRP,0.441969,0.454918,0.434891,0.452236
2022/11/21,XRP,0.36365,0.364941,0.345178,0.362161
2022/12/21,XRP,0.352714,0.353214,0.3376,0.345917
2023/1/21,XRP,0.410074,0.416621,0.40028,0.405181
2023/2/21,XRP,0.397116,0.402564,0.387558,0.391367
2023/3/21,XRP,0.377643,0.494482,0.373602,0.463273
2023/4/21,XRP,0.472033,0.479205,0.440316,0.442351
2023/5/21,XRP,0.468521,0.472325,0.455373,0.459976
2023/6/21,XRP,0.490674,0.503324,0.489283,0.497325
2023/7/21,XRP,0.800728,0.801228,0.7602,0.773915
2023/8/21,XRP,0.539873,0.542673,0.50366,0.523821
2023/9/21,XRP,0.523331,0.523331,0.500385,0.50738
2023/10/21,XRP,0.521019,0.532254,0.51115,0.523356
2023/11/21,XRP,0.613223,0.618195,0.573123,0.580721
2023/12/21,XRP,0.618625,0.624975,0.610318,0.623912
2024/1/21,XRP,0.549649,0.554834,0.54726,0.54796
2024/2/21,XRP,0.564507,0.566913,0.532775,0.5477
2024/3/21,XRP,0.609502,0.654243,0.606309,0.638353
2024/4/21,XRP,0.528759,0.536766,0.518414,0.526289
2024/5/21,XRP,0.535203,0.556783,0.531883,0.533383
2024/6/21,XRP,0.488953,0.495423,0.479311,0.485998
2024/7/21,XRP,0.594155,0.608076,0.573004,0.59842
2024/8/21,XRP,0.595206,0.605703,0.585223,0.602348
2024/9/21,XRP,0.586853,0.612849,0.580094,0.59656
2024/10/21,XRP,0.54422,0.560435,0.540884,0.54657
2024/11/21,XRP,1.11217,1.23991,1.07875,1.20593
2025/2/21,XRP,2.6857,2.71578,2.50727,2.56223
